sector;province;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2018-12;2019-01;2019-02;2019-03;2019-04;2019-05;2019-06;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-05;2020-06;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05;2021-06;2021-07;2021-08;2021-09;2021-10;2021-11;2021-12;2022-01;2022-02;2022-03;2022-04;2022-05;2022-06;2022-07;2022-08;2022-09;2022-10;2022-11;2022-12;2023-01;2023-02;2023-03;2023-04;2023-05
TOPLAM;BOLU;10250.58141;10954.76466;14498.23382;14447.85458;13077.30447;10128.72319;11335.43597;10249.50269;12272.11903;11520.07207;11277.79557;6948.51023;8589.52874;9074.70358;9933.68527;11285.53581;12436.1852;6502.71032;10897.66053;8729.29961;10125.2673;9492.74435;11787.27466;7017.41081;9277.56946;9854.91765;9018.9511;6591.11894;4918.30367;7770.20502;9297.13554;7979.90308;9991.04462;10482.0016;11614.2178;9572.93211;9392.91951;11827.8168;15059.42192;19196.1788;11419.44828;18374.67958;10821.46407;13713.54193;15343.79351;13586.15316;17491.85403;13977.87297;13443.02154;15760.47331;17676.70655;18632.42803;12808.13918;17238.02633;13175.49036;13103.6367;18839.8746;15795.64187;14764.76005;19298.67251;16050.86967;15579.12882;15814.71344;15504.29244;14667.06458
 Çelik;BURDUR;3.41884;1.80885;121.75876;15.58998;2.48298;0.05097;0;0;14.14308;1.25;10.12;0;7.93323;12.65401;0.83837;50.6251;10.78432;2.1602;6.48;11.50633;13.4977;29.30344;0;20.78979;11.05876;5.02384;0.519;1.05047;0.3;1.1765;0.89203;0.47458;42.12784;2.31257;123.75927;2.48752;0.03116;0.32061;2.10778;0.43316;3.28478;37.65309;16.93323;11.44696;3.20313;123.75927;207.50956;38.86785;16.21308;7.24119;33.33269;87.74956;7.32602;10.30143;19.40559;1.80496;2.42435;7.67302;5.41968;97.13163;142.70809;5.91398;15.17289;36.71161;191.04376
 Çimento Cam Seramik ve Toprak Ürünleri;BURDUR;83.93;194.84642;193.116;515.1764;313.0165;200.2;0;166.497;307.1;1620.23128;544.32968;356.76;359.0823;637.22574;269.5;273.82053;716.27464;1000.625;618.34271;122.4276;58.93325;100.19713;296.63825;594.70325;413.87494;917.48435;367.098;1725.8198;1774.22141;1270.45735;2716.4642;2570.78374;4050.2661;6404.49426;4620.0514;5744.925;4256.3226;5332.76331;5837.89953;7185.57158;6400.97749;6266.31882;6689.57804;3467.69573;4015.52226;4620.0514;5220.0644;5697.70131;5552.89644;6257.29918;7904.56243;5202.42149;5306.17446;9956.35349;9377.06308;8299.57488;7663.00872;6223.23263;7729.49982;6000.82375;6703.00893;4196.1501;4945.89963;3189.7554;5950.30834
 Demir ve Demir Dışı Metaller ;BURDUR;170.81368;186.69858;470.43761;600.77595;764.76813;319.85913;618.93293;2463.28022;993.22707;881.68377;361.54065;82.50147;244.47557;173.69787;277.49202;296.27174;180.73751;140.39512;69.75051;3.89853;148.61867;236.06309;172.99831;221.83022;218.8748;314.90355;281.51547;117.54013;157.003;104.47447;131.75553;55.25992;213.84291;170.28624;113.19923;306.84911;432.60132;263.50026;530.6834;261.39712;254.21668;223.38869;83.56516;204.15138;186.62925;113.19923;439.77131;312.46695;211.68132;484.93106;643.36585;605.30598;604.97068;616.64671;289.9939;233.24862;173.93437;384.44984;370.30536;610.85183;741.48457;413.51292;2185.85277;1352.69106;2141.37378
 Hazırgiyim ve Konfeksiyon ;BURDUR;0.784;0;15.62258;0;0;0;0.07084;0;11.78941;0;0;18.54876;0;0;3.85838;0;0.1;0;0;14.74095;0;16.31637;0;0;0;0.01;18.02405;0;1;2.99312;0;0;32.215;11.93374;0;26.79297;0;0.66355;10.71898;0;36.59717;0.3;0.00196;0;19.21831;0;27.87768;0;69.08912;166.57883;0.013;156.85989;64.667;0;28.16033;31.55789;0;39.25154;41.42003;10.79881;0.18348;0;14.01611;0;0.00005
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;BURDUR;3.96861;36.07314;18.16822;0;8.3547;37.32776;15.34944;22.80974;22.38222;28.39489;39.90063;30.57443;2.4034;25.15531;10.53208;41.75188;27.65789;0;12.69964;53.30062;38.98737;48.54228;27.18291;53.78738;38.11651;10.71801;19.33544;54.1993;56.70656;43.55898;45.96537;88.79062;25.71562;57.56025;28.99921;31.35699;37.05125;58.35008;19.87612;58.54356;38.96956;22.80476;31.43733;21.75867;7.25492;28.99921;31.67484;16.788;0;32.12504;47.33772;0;0;41.15934;0;0;9.40425;15.50153;64.99683;9.1171;0;0;50.23303;36.76272;30.86617
 İklimlendirme Sanayii;BURDUR;3.1515;0;0;135.4493;0.6;5.44617;41.548;0;16.33426;2.285;1.176;50.54;2.46;4.878;24.88019;13.43943;8.09946;3.42301;27.14689;15.22049;5.6077;36.57734;1.07327;12.972;47.69982;47.9892;2.1;0;17.428;3.9;1.02913;0.9525;1.605;6.82021;88.07217;178.165;2.488;7.8763;72.51675;22.40678;17.60571;109.57537;11.96454;40.91262;132.86314;88.07217;78.15234;79.0936;85.25309;184.16039;135.66749;103.00425;126.00464;79.57888;165.38812;102.30459;99.27019;183.08173;95.08094;144.77511;31.12517;4.95625;225.42432;139.65718;120.52015
 Kimyevi Maddeler ve Mamulleri  ;BURDUR;88.366;0.0006;7.50559;0.8867;10.89398;1.86072;51.55998;3.5149;31.09998;32.55898;28.78231;0.02169;79.8303;25.49236;0;13.53359;24.47961;33.29981;143.36119;58.70349;0.00105;87.92295;38.9802;34.23685;69.73668;0.015;0;3.16799;36.61217;159.30109;4.8663;0.65906;39.75276;1.9268;15.27605;43.93502;484.71836;288.4409;189.67035;292.15039;6.80572;57.18467;28.39674;42.42021;4.13203;15.27605;29.44898;7.65694;443.86726;563.4166;162.47547;235.59031;8.46337;104.38512;57.29783;70.02434;230.29243;84.7604;578.89922;26.23607;414.58418;136.08803;646.69664;5.50254;337.35102
 Madencilik Ürünleri;BURDUR;14284.29667;9228.38652;10104.43114;14275.29743;16979.73851;13028.84576;14871.50067;11394.55444;12961.67886;13143.32363;15716.42521;11465.39045;11217.10431;7878.54352;8329.38977;13880.01919;19263.71232;10402.9613;16979.7763;14370.58387;16306.42006;17181.1777;15344.37988;13355.66877;14813.28072;6731.37335;6317.15195;8484.32979;6569.44626;8495.45296;14359.98963;9940.29508;14334.6394;14549.33583;14439.65022;12173.11165;12352.87459;10402.01693;11768.8304;13701.36912;17439.48092;16522.11484;15252.26256;19677.30339;15486.71784;14500.21141;18091.82619;10767.29808;13661.26079;11822.84436;10438.27264;10641.57839;9283.62304;14551.52;12285.10626;12262.39738;10889.48079;7765.57578;9055.04545;10061.49895;10141.63746;5488.85658;8558.492;8587.61638;12951.83617
 Makine ve Aksamları;BURDUR;608.21529;420.64668;626.13211;496.34056;420.66481;141.02603;123.13247;200.11272;143.33685;451.93675;641.61354;250.72857;1190.91959;392.2253;744.08732;888.11545;999.73624;209.76008;472.41238;320.64255;84.1439;1162.43481;614.06784;559.61005;450.24721;622.46024;718.70844;258.33249;653.93377;640.38394;835.05844;358.43111;401.28211;460.49075;167.46208;7902.28043;2110.24234;653.28052;1689.49452;986.6326;725.47088;1263.44516;348.98407;785.32999;577.4531;167.46208;277.03355;97.47938;476.36924;765.87686;731.06707;466.96166;823.82752;913.98796;802.25747;536.90148;627.13165;1307.95392;474.92023;738.1502;1121.63895;921.37408;721.19581;1144.73997;848.07414
 Meyve Sebze Mamulleri ;BURDUR;0;0;0;0;4.05387;0;0;0;1.024;19.54837;0.50251;0;0;0;0;0;0;0.00024;0;3.96993;0;0;0;42.0696;0;0;0;0;0;0;0;0;0;0;0;0;1.76011;0;0.91901;1.41405;0;0;0;0;0;0;0;3.17907;0;0;0;0;0;0;0;0;0;0;0;3.48024;0;0;0;0;0
 Otomotiv Endüstrisi;BURDUR;0;0;65.8;0;0;0;0;0;0.975;0.6;174.33562;17.07034;0;102.8;0.38585;23.8074;0.01;9.59839;62.74654;0;4.55608;8.55795;45.69742;0.10344;121.61062;0.21091;3.6565;19.16339;9.67054;2.45579;76.104;0.06548;1.04808;0.5348;0;1.55084;1.6725;0.4589;16.88203;19.13895;87.42719;110.18977;28.574;169.81045;67.77946;0;8.424;5.57822;106.47632;53.19924;183.1627;66.46844;3.18525;109.73927;3.69665;68.18851;46.12893;47.37508;13.85538;125.72322;65.62947;1.01873;62.09196;1.01742;70.48175
 Su Ürünleri ve Hayvansal Mamuller;BURDUR;39.17;50.552;14.676;9.53;15.5;16;0;47.607;42.625;65.22;108.91857;68.136;48.262;18.6;17.456;23.292;32.5704;0;61.58836;50.67744;21.285;43.14874;59.24739;153.88272;146.8076;118.6566;206.59764;370.84177;375.3515;848.24042;612.5225;514.1311;452.58942;977.77428;437.81995;637.84316;626.6204;486.2956;612.723;781.1944;800.15201;269.39;297.79075;377.08346;843.3914;437.81995;627.7765;639.87886;615.97504;133.03092;303.18449;379.27441;246.115;267.8697;223.1596;285.115;544.88827;571.97431;307.4656;389.2232;118.2992;435.82636;327.43096;358.4673;263.84944
 Tekstil ve Hammaddeleri;BURDUR;0;0;0.5222;0;0;0;0;0;0.51382;2.16;6.26;0.44433;2.43998;0;0;5.542;1.66431;0;2.23925;2.1763;0;0.32317;2.4;6.6;1.28;0;0.39526;0;0;0;0;0;5.5;0.47632;0;0;1.68;0;0;0.01551;1.31628;0;2.55;0;0.37696;0;0.33515;0;6.26451;0;0;0.26005;0;0.03422;0;0.54292;0;0.01119;0.11155;0.05865;0;0;0.24265;0;0
 Yaş Meyve ve Sebze  ;BURDUR;0;0;16.62;5.476;68.04017;53.6958;0;7.18768;18.07152;38.92968;30.9106;19.06708;26.68046;26.31936;34.04482;89.6764;51.37976;132.95752;30.22829;0;0;0.085;44.1;0;27.6;0;0;0;0;0;26.084;0;0;0;38.2298;60.87772;64.9338;117.06784;20.132;0;36.13162;28;0;0;0;38.2298;51.45516;135.77745;143.40617;274.21887;140.77314;146.44946;49.63033;0;0;34.53064;113.13323;18.49365;23.78239;84.82688;215.73019;82.22216;153.21491;221.01197;0
TOPLAM;BURDUR;17297.65205;11399.41143;13168.77371;17392.32563;19255.84918;16220.4136;17265.68565;14544.03297;15987.89618;17359.65706;19278.22464;12869.46082;14566.647;10400.45401;11258.18296;16674.21218;23807.79055;12391.04836;20083.06023;16251.0706;18453.74112;19905.64635;17637.545;15788.29649;18306.58833;9749.6574;8661.61565;12025.08844;12276.54583;13275.07301;20981.47812;14089.13146;20897.58771;24883.55216;22822.10622;29097.73376;21111.04522;19893.26469;23202.31024;23800.60286;29536.89853;27490.6371;24402.80417;27829.68094;23822.44257;22882.66741;26849.3144;19561.03723;23872.1274;21707.52012;24728.65654;21132.73795;17563.99544;29968.37373;23912.83019;24906.86109;22986.3008;19565.57164;20702.69485;19452.59315;21996.10189;12618.27107;19871.85471;16450.43994;25152.55748
 Çelik;BURSA;44331.14808;53142.88671;87837.05567;63737.9321;61548.56614;54510.21919;76035.70276;76855.60824;117286.0938;96227.4267;110438.5093;75487.19239;50816.94567;61180.96631;52277.34394;48364.61921;49893.86641;36376.71008;35920.02136;41785.52223;40857.3254;43774.41331;39831.98094;63131.84842;51057.43763;41728.82048;47852.58289;28346.07049;47197.27786;48797.2015;46304.31383;33691.26974;42401.28232;41886.4688;94027.85924;47113.51894;66077.94592;58074.23887;45159.71052;69765.6726;62255.42051;93010.51707;95084.49008;83252.83771;121208.3951;94036.49519;88972.64111;72536.61114;144498.0929;102842.0955;119256.5719;68299.37158;84388.03157;162999.1006;117815.3903;103066.4723;118892.3856;76961.94512;84196.84436;91579.49255;64591.9052;74712.29423;73210.76693;63447.8356;84669.95219
 Çimento Cam Seramik ve Toprak Ürünleri;BURSA;916.80976;1234.71089;1468.26705;1087.68612;1122.55896;1383.86981;1293.21913;946.96414;1284.35298;1436.78718;1468.43921;1158.63919;1896.73921;2352.85666;3085.24714;1739.47572;3632.71949;2446.39234;4194.62944;2979.4496;2948.36954;2054.4268;3336.08557;3034.80772;3014.29567;3283.28877;3872.7131;4178.44777;2926.46094;3385.78797;4523.33093;2181.55007;5177.16738;5443.97921;4199.5906;3622.54099;6366.4457;4983.32429;4852.29374;6047.19916;5216.18372;5911.831;3213.24698;7179.60551;3421.62695;4199.5906;4623.87363;6335.27962;2292.25708;9070.2569;6435.75234;7687.85969;4418.8807;2688.5019;9146.97348;3666.27664;2037.85555;3104.69818;2633.73287;5761.79331;5611.38859;2791.42571;4112.99528;6854.11961;4258.9423
 Demir ve Demir Dışı Metaller ;BURSA;31431.56486;32916.92194;38658.61219;38691.88844;36055.03976;32240.89627;39920.61401;33688.79533;30524.21071;34865.08406;41477.42127;29392.31521;38839.00911;40078.70253;35198.61618;32829.41108;42396.84281;27121.89002;36717.56451;31213.91385;35269.41215;41289.3818;37883.36939;31914.29569;41734.61118;38171.03123;34113.94616;25592.09717;19269.28761;37092.74259;36655.03179;32975.02294;39209.79717;42123.36749;56695.04704;37035.3734;40187.31523;40114.14953;47443.25319;50892.87907;56174.80254;54725.62099;51276.54116;52816.93151;57213.97287;56730.98112;58627.92251;59164.46588;54668.2052;54670.59515;65732.70864;70951.22041;59042.62732;69205.10831;58039.76662;62972.49141;64798.78455;53487.03984;56414.65738;49877.56048;50226.71488;54052.92512;59912.88173;51178.54516;60088.85144
 Deri ve Deri Mamulleri ;BURSA;1118.77725;6526.08864;6117.16073;7829.90737;7282.30329;5566.00526;7285.79598;5797.60878;5936.66444;5546.80256;7161.39863;833.96861;3808.94816;7399.3468;7843.02546;7262.04003;7049.73068;5461.01854;9666.2377;8609.7332;7149.97515;8137.68679;6606.10797;4594.72178;5393.0366;5238.39363;3947.40477;4040.40455;2321.46196;2923.52104;5649.52138;4121.97391;4407.51626;5064.46998;7253.2857;3382.97425;2445.59174;2279.6336;4289.14265;4592.57196;2363.38236;6135.99389;6615.92581;4709.359;6890.41636;7298.74327;5476.18067;5992.0121;4381.11553;3464.88929;4448.90107;4909.27588;1514.16683;3732.16502;4825.8327;5471.19945;7016.08121;4653.91527;4881.77975;4312.55829;4028.12047;3577.34712;4672.73015;3987.86778;3425.15307
 Diğer Sanayi Ürünleri;BURSA;89.27778;58.0259;118.25961;58.1924;42.68265;199.47052;47.82266;84.53351;44.83963;107.68926;28.98758;21.50364;39.50101;57.45995;66.46741;49.88726;103.98166;69.82392;80.96771;38.66887;104.89929;15.53381;85.98608;20.14056;92.68118;97.83861;63.97337;38.63577;57.91429;85.63295;87.3194;34.0742;53.80863;59.49811;46.22254;80.10446;75.6624;81.74597;70.89422;130.12996;154.6766;87.97648;144.66988;108.0855;127.05909;46.22254;194.81454;120.681;42.39272;135.09737;217.84147;298.90647;147.29663;97.26485;101.77744;152.24289;176.31324;201.53229;111.63261;56.49253;73.99997;120.10925;132.90001;64.62066;72.55246
 Fındık ve Mamulleri ;BURSA;0;0;0;0;4.35534;0;14.469;0;0.2727;2.673;6.15787;0.42768;3.63113;4.50175;1.30071;3.05939;0;0;1.15285;0;1.82196;1.74935;0;0;0;0.37485;0;4.89;0;0.08817;0;0;2.88878;0.35172;7.4536;0;0;0.525;0;2.16;0;11.86443;0;0;1.0752;7.4536;1.22242;0.8551;0;0.84997;2.04;0.04306;0.14998;24.08696;0.03754;1.15356;0;0.0723;4.7439;6.27403;0;0.99521;0.0488;0;0
 Halı ;BURSA;2453.91321;2039.0911;3195.52348;2792.59889;2232.07152;2130.29587;2323.19923;3144.15301;2947.171;3454.02837;3564.72059;4368.36724;2977.5662;2278.66311;2707.67792;3064.99837;3332.63221;3624.19989;5184.58407;3430.44495;5875.16858;6237.76282;7293.03841;5980.26859;4919.46406;4218.45364;2924.94746;1029.87324;1013.56577;1341.2842;1060.29861;958.5891;1360.45615;1706.26552;1739.64455;1984.34577;1970.59246;2093.42659;1757.67269;1776.15533;1859.84995;2206.35755;1276.94091;1219.08357;1725.99315;1739.64455;1353.27941;2359.10048;1125.74181;1362.99892;1813.31224;1826.77446;1262.16767;1441.84108;749.21578;1967.52741;2206.76228;1661.22357;1525.94105;1714.1559;1247.05064;1271.22146;1699.9487;1343.04752;1421.6842
 Hazırgiyim ve Konfeksiyon ;BURSA;56283.89715;126401.9033;149244.5239;137416.1941;132160.3861;126486.2813;144461.2683;128187.9417;139556.2695;138537.5472;129799.281;50207.045;130223.2732;124372.2186;151283.7039;142329.269;150609.925;95079.37014;146421.0067;127782.8808;132629.039;140950.8161;120957.024;106217.9893;136715.8632;125948.4985;107814.9516;50000.54409;49992.09745;89078.91589;141360.3562;138777.848;150065.7926;150155.1308;162372.7597;132156.9011;123915.5475;118637.2417;133165.5057;145354.5763;117443.5847;155732.0787;161271.7048;152872.6524;164993.0233;162308.0573;142190.16;140376.0078;137015.8264;160735.8215;173426.2193;174051.8849;112128.0214;162206.9096;136923.0851;152437.9093;144030.0989;116630.775;104280.8896;110987.21;134331.0763;133996.1457;164842.9165;132210.6078;138896.0942
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;BURSA;3095.12599;4923.02343;4162.29929;2245.82133;3366.26867;1163.78469;515.02983;606.06041;1500.69723;2106.74581;1411.7261;2916.47373;3929.0908;7049.74098;3470.10033;2176.61035;1708.71735;613.54926;960.0035;902.43633;917.91083;1207.97419;3213.78621;6713.34231;2706.82804;6292.45229;6321.27874;3585.79681;1662.9267;1935.77497;1681.6743;1139.86292;1938.277;2674.15515;2196.7266;6065.93502;6607.27287;9236.70428;6734.80549;3535.81919;2073.50508;2401.96916;1914.37999;3025.02191;1416.24746;2196.7266;3714.40252;5020.36848;5925.9309;13743.25293;7501.30304;4309.69402;2720.86895;2867.59701;2885.82786;5421.15901;2935.40705;2460.00547;5608.33416;10000.66526;15860.87444;10728.57389;16114.27847;6457.34798;5886.45615
 İklimlendirme Sanayii;BURSA;25745.31542;25691.67691;28061.76384;25252.95021;27114.65843;26783.81796;30094.15271;24939.01746;30888.94301;32428.89287;30040.69852;26557.01593;20117.6546;19452.78126;24113.9911;23932.76292;27295.94804;17590.33512;28059.11047;24183.84793;27539.19956;30385.99372;25476.54623;23347.52427;21135.73057;23329.70829;21713.6126;12883.89049;15095.88907;20368.09451;27998.5403;26885.78566;35350.08476;32250.72148;34092.65891;35583.21961;32499.7776;35138.08059;37879.34322;38049.89096;28776.05024;40612.81989;27121.3843;40792.83031;45304.67422;41349.10198;43981.17414;37326.88518;30039.91119;36988.82178;41349.63317;46854.83604;34452.39085;45441.3881;35318.90251;45286.49184;50643.66274;42214.86851;42414.85527;47188.45727;37476.06876;40855.19667;46149.88254;42080.01372;46330.56782
 Kimyevi Maddeler ve Mamulleri  ;BURSA;40466.64921;41239.28848;48707.41672;42470.16345;42248.74045;41789.91888;51735.49526;40570.28332;54321.93276;48771.26254;49801.79695;40844.90777;42291.02201;47179.16791;46729.4035;37318.36478;52655.29401;28234.94022;41433.85752;34930.07654;42988.47958;36053.01017;41606.42621;36934.88648;39233.05544;43360.7409;41651.98719;25149.59206;24923.28192;36781.32864;37196.98955;34977.68311;43690.87474;45971.43785;62972.27864;43479.93705;41628.87794;48631.66987;52651.70129;73077.10309;59141.67504;56177.72652;48030.44359;49351.93812;65024.06523;62890.24111;81284.46785;53462.62386;46555.64979;82749.54466;56482.85474;59409.16516;68371.34236;84638.18592;46150.1455;90090.7104;58463.73016;64503.76186;64085.5232;107068.7488;53898.59142;56656.31979;65317.29452;51529.56061;56098.65511
 Kuru Meyve ve Mamulleri  ;BURSA;17.49556;53.78505;79.91429;41.97829;58.21317;27.44236;52.97037;30.70619;25.29432;147.10747;39.14869;12.28019;64.89447;19.91524;63.46535;38.35968;54.7053;31.74827;26.44916;34.25408;213.18302;35.81684;58.19309;43.78022;38.10204;66.19413;184.06696;159.92751;108.42011;139.55521;134.37111;129.09317;134.10449;95.95365;103.27865;75.00027;162.63401;269.60558;255.11018;285.80027;136.11199;101.38163;53.20005;76.45012;206.89771;103.27865;194.6301;198.97275;28.36173;230.00377;308.00311;118.05052;80.3804;64.4047;47.11606;139.06133;80.53026;200.02703;222.14555;165.02683;258.72873;210.91013;261.95878;160.41038;70.8943
 Madencilik Ürünleri;BURSA;8888.72066;6302.03665;6572.01328;10438.8102;12517.59742;10423.02187;8783.12968;11162.3437;9770.11799;12987.35427;10716.36473;8644.98319;10089.1029;4772.2467;5805.469;10006.89754;10946.60741;6737.85942;9066.85779;8946.1754;8479.50819;8502.95191;8403.82588;7879.54586;7522.66456;4307.37989;3872.35527;4800.75245;4593.99564;5172.50704;7233.81853;6846.52848;7487.6134;8739.79374;7884.87304;8327.79332;8648.38021;4935.6094;6694.22324;6287.52374;10680.74722;7322.09988;6825.9641;8701.74343;9316.11805;7884.87304;10337.46783;7897.3231;9839.24071;4655.31954;6033.55866;7768.82247;8898.45688;10509.00183;6968.38547;11056.23754;11697.1965;10469.6106;10671.30097;9027.06967;15155.08728;5734.4152;10868.38558;9479.69687;11738.43045
