sector;province;2023-05;2023-04;2023-03;2023-02;2023-01;2022-12;2022-11;2022-10;2022-09;2022-08;2022-07;2022-06;2022-05;2022-04;2022-03;2022-02;2022-01;2021-12;2021-11;2021-10;2021-09;2021-08;2021-07;2021-06;2021-05;2021-04;2021-03;2021-02;2021-01;2020-12;2020-11;2020-10;2020-09;2020-08;2020-07;2020-06;2020-05;2020-04;2020-03;2020-02;2020-01;2019-12;2019-11;2019-10;2019-09;2019-08;2019-07;2019-06;2019-05;2019-04;2019-03;2019-02;2019-01;2018-12;2018-11;2018-10;2018-09;2018-08;2018-07;2018-06;2018-05;2018-04;2018-03;2018-02;2018-01
 Deri ve Deri Mamulleri ;SIVAS;0.70937;0.03885;14.6331;1.10287;7.85061;27.93909;12.93422;0;0.81736;0;7.29207;0.41973;1.01639;0.08756;4.0323;7.94211;0;3.97302;1.0009;9.97741;6.30298;0.35213;0;0.96371;0.08451;18.07713;8.33035;0;33.02079;1.4298;9.97741;0;1.08543;0;15.21071;17.94579;0;0.052;18.54082;1.20849;0.89633;50.34132;0.53325;0;0;0.52569;30.24863;0;0;16.60191;2.22897;7.93625;0;0;0;0;0.19648;0;8.73529;2.77282;0;0.08433;3.93485;0;3.44636
 Hal? ;SIVAS;1.86673;1.64934;18.09524;184.89618;1.02677;12.4337;1.54233;1.54706;0.91297;1.04219;2.2687;2.46682;0.223;10.7598;0.38855;0.19332;0.69311;2.37974;4.55661;4.21281;1.40569;1.47258;0.56809;0.62957;6.7498;0.4494;0.32929;1.37666;0.06382;0.31209;4.21281;0.87571;0.4218;0.64721;1.88373;1.20349;0.63104;0.40734;3.36099;1.83673;0;2.02292;11.14523;0;0.93958;0.14494;0;0;0.83523;0.53537;0;1.06371;0;1.61221;0.78306;0.16531;11.94553;0;0;37.37504;5.05383;0;1.10549;10.37349;0
 Haz?rgiyim ve Konfeksiyon ;SIVAS;59.36818;103.13067;23.14344;256.79447;116.11856;57.44722;49.21448;20.68436;44.46269;26.26414;50.67979;33.97434;40.58864;64.68291;46.98842;0.90067;15.02947;8.32086;40.55232;61.93806;45.52717;48.57079;43.76713;12.11092;4.98076;109.71399;77.48233;59.05197;18.63142;27.92149;61.93806;60.21547;69.57119;0.15816;90.57576;26.34654;16.58898;2.1803;110.56158;35.14616;29.56206;44.10006;44.7985;8.14684;2.21933;2.75928;51.48117;24.88904;0.20615;8.63291;88.73035;1.59333;3.11299;5.59329;21.09136;15.82832;35.72031;0.7904;27.14042;28.06488;32.30509;41.23712;43.13633;38.91197;16.80556
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;SIVAS;0;108.92107;97.11611;88.21163;0;303.87804;215.8;0;114.1404;4.34284;432.65333;810.59933;0;30.17424;724.46272;187.43443;647.7935;457.81181;88.87613;0;49.0735;105.768;98.57443;668.23891;358.70041;288.17805;404.70616;334.5395;80.39851;205.32757;0;151.77368;626.79125;308.48292;481.8007;509.23604;185.38874;1176.37327;462.0552;601.3288;498.29953;211.39733;118.56;374.02476;566.00905;85.158;795.2871;218.9675;977.33731;618.8;778.04558;482.60966;175.20298;564.99445;816.00949;953.5075;578.53886;932.21796;671.586;463.07256;794.07;1191.33774;1272.56018;1131.21435;1542.214
 ?klimlendirme Sanayii;SIVAS;778.93648;247.23094;459.9556;227.60843;456.30636;318.30003;258.04807;573.9135;500.37606;669.92625;499.19788;349.14195;726.4799;781.53948;277.18436;342.15057;148.77827;173.91935;314.06089;285.03007;270.66322;207.92373;154.70192;315.03901;228.72744;299.41241;166.19592;126.89142;191.61597;531.66909;285.03007;131.42723;239.15786;315.21272;49.45287;122.01962;158.67155;13.15011;103.131;155.54601;100.28954;2.1646;249.86869;307.91797;380.83575;318.09358;118.76653;5.52472;267.62242;215.99543;184.50866;516.936;435.6845;213.29772;405.0698;438.07074;332.96237;196.07583;202.98187;124.57591;82.95775;257.28774;53.78465;283.17443;105.95226
 Kimyevi Maddeler ve Mamulleri  ;SIVAS;148.9809;586.56097;215.13933;248.01599;266.76012;282.22725;400.48862;386.76919;119.67549;197.77826;343.29562;405.1037;396.19932;451.80084;242.5492;429.13451;96.04324;61.55116;233.89455;67.60536;58.49131;33.01249;96.84037;38.65225;108.02069;108.40697;125.86368;11.93469;6.53323;99.22537;67.60536;14.09661;1227.15264;1070.24774;689.40996;201.45809;602.04544;392.90418;57.47675;92.41193;26.1265;45.0819;92.51912;164.68603;116.55193;53.6917;161.3449;17.50695;94.65098;32.04843;48.47655;106.05404;33.95611;86.6915;61.71908;37.14379;74.7243;126.82171;5.12056;185.10042;184.41366;213.88282;195.77846;203.9101;247.60799
 Kuru Meyve ve Mamulleri  ;SIVAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.96073;0;0;0;12.34022;0;0;0;8.68395;0;12.69682;0;11.51619;10.22524;0;0.37401;0;5.33222;10.97115;0;0;15.81753;0;3.32548;0;0;0;9.49486;0;63.99351;0;0;1.99187;0;13.52929;0;1.93518;7.9368;0;107.79877;4.27577;0;8.52291;9.99482;0;0;0;12.37782;0;10.11148;0
 Madencilik Ürünleri;SIVAS;2564.21819;1031.8883;1410.79069;1292.46102;1117.17605;1303.95229;2259.74827;1322.60833;2011.36236;1438.39765;1358.37657;2032.41324;1331.36428;1438.5105;1543.63624;1452.12795;2266.26822;1517.42235;1759.53607;1401.51197;2666.06918;2626.34155;1414.62022;1974.86269;772.85181;2245.72959;1879.51769;1754.13117;1486.32314;2265.3457;1194.67547;1758.09327;2926.26884;1180.41051;1527.86854;1169.26321;730.4028;1062.6099;422.44123;817.33875;1625.2272;2076.62164;1857.62129;1456.02407;2017.08423;1489.20219;1726.70873;1044.22437;2103.91735;1894.13192;1806.15502;685.14192;1797.34622;2613.9797;2292.23131;2980.32196;2552.85573;1708.05317;2440.18845;2226.19182;2307.89106;1819.43011;1910.74881;1167.94461;1994.22599
 Makine ve Aksamlar?;SIVAS;1880.73774;1979.7838;3161.78823;2856.74406;2215.70643;1945.38018;2117.73378;1787.43854;2156.48301;1765.06985;1391.02966;2232.76166;1802.36487;2661.15998;2510.56677;2664.6249;2048.69873;2048.24541;2342.20666;1758.17401;1732.62209;1750.17089;1867.61083;2037.217;1241.50269;1966.06364;3043.78288;2698.16576;2798.13841;2813.2184;1758.17401;2950.53021;2431.79574;2488.5964;1604.77084;2043.17956;1550.37491;1885.43753;1927.57564;2037.81323;2096.79438;4492.83182;1922.00058;2418.50992;2697.46824;1829.61773;2064.84722;1542.93063;3467.6056;3219.90736;3268.05095;2655.51129;2451.21012;2509.50706;3124.98389;2922.57645;2495.14001;2125.47123;2271.30578;1886.82175;2114.05805;2775.04414;1933.25983;1851.7121;2346.14054
 Meyve Sebze Mamulleri ;SIVAS;129.68459;97.82507;248.52257;132.05552;106.01532;140.84188;179.13836;24.43803;74.10475;88.57235;40.8109;137.63614;0;117.90926;131.04226;8.51537;280.25345;53.29781;113.18662;62.23563;289.57048;55.1994;22.09109;217.22605;200.5688;143.32294;146.65511;295.95087;116.21338;119.55631;62.23563;396.65248;386.03833;103.67241;254.3282;110.67526;62.57598;537.46443;347.92659;479.39788;87.19468;219.12683;282.63934;118.68159;272.60931;192.94502;30.22042;0;119.31541;38.91074;458.89397;74.38941;90.20982;50.61177;221.47241;34.51876;580.73044;58.34443;43.6348;11.65861;6.89183;335.69858;174.56628;27.73463;0
 Otomotiv Endüstrisi;SIVAS;7.05656;196.65806;371.06564;79.86062;156.81209;169.40661;373.50833;219.70688;136.81762;99.03717;201.72546;89.01203;24.88446;263.93123;311.74239;90.00969;452.37643;179.24762;287.30509;138.8586;283.69433;289.84729;317.51496;99.56082;131.9002;15.08312;142.38312;116.77483;193.32582;173.38715;138.8586;63.09254;81.92629;239.10384;336.01947;439.21657;431.55769;161.69033;19.30527;6.44451;16.78695;84.43361;13.07256;58.88408;24.39871;20.04291;125.15219;34.70178;33.27698;64.01152;41.43712;5.61933;3.04415;194.52813;5.98898;210.09759;4.69075;40.11621;4.3621;13.31051;0;0;111.07865;7.76436;5.04754
 Su Ürünleri ve Hayvansal Mamuller;SIVAS;216.29316;301.09689;148.97132;57.49969;184.46976;103.07192;91.52653;345.12445;251.97353;164.07943;137.65128;257.14258;368.0699;0;376.41475;344.08678;101.2946;445.51147;684.42199;54.95419;387.21518;278.28833;84.65265;401.44268;80.76271;140.35859;279.65401;210.89171;295.19325;368.39156;54.95419;48.20754;219.7676;260.25704;372.83402;281.27294;209.77337;332.24479;155.09378;300.99455;264.2572;255.30685;324.94062;45.29741;87.13576;290.27622;37.1184;122.3202;112.86212;99.05472;123.27528;318.07159;165.43367;223.47211;181.83258;203.72197;173.33097;123.55198;215.48496;0;85.2;445.97081;174.3132;300.78741;139.8242
 Tekstil ve Hammaddeleri;SIVAS;2.99164;0;1.83479;0.1499;1.47844;0;0.56786;0;2.28542;20.77817;0;0.00214;0.98759;3.03223;0.52951;0.04997;1.36931;0.2709;1.53238;0;0;0;0;0;4.24044;0;0;2.23473;0;0.41483;0;0;8.4862;0;1.8163;8.20802;0;0;0.50576;1.39293;0;0.22883;0.40285;12.80709;2.2769;15.03494;0.04802;0.00663;0;0.09632;0;0.11879;0;4.91851;0.36639;0.22306;1.06795;0.00336;0;0.00511;0.01681;0.07229;0;0.03411;1.88635
 Zeytin ve Zeytinya?? ;SIVAS;0;0;16.54294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.06002;0;0;45.57022;4.23758;0;0;62.74553;69.92075;1.42046;0;44.79906;0;0;0;46.15424;0;0;96.94758;0;0;0;0;0;0;0;0;0;0;24.26854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOPLAM;SIVAS;7671.24323;6587.88422;8833.48805;7088.7505;7384.77959;8584.23282;8499.84483;7190.27181;9309.31667;5815.44239;7926.06973;8197.54033;7339.82883;8926.99004;8180.55716;7712.45225;7346.06125;5969.70466;7119.60159;4637.53131;6852.32486;6571.17672;4745.48489;7327.69615;4610.90267;6277.5564;7247.00925;6796.22104;6391.71527;7404.20292;4430.69481;6075.40359;9777.23103;6756.8281;6500.80959;6375.70434;4828.22624;6290.21794;4692.22631;5498.68897;5777.96708;8679.17587;5658.95836;6004.60104;6938.52159;4970.42643;6344.77237;3577.30238;8739.15673;7273.89679;7834.96509;5378.9952;5589.04297;7880.5612;8476.7305;8443.10628;7565.99427;5961.12701;6483.71908;5518.18187;5740.60366;7430.83229;6636.0848;5607.16135;7260.48483
 Çelik;?ANLIURFA;244.39733;188.20921;389.82367;205.34808;204.94701;385.36662;355.75273;515.17097;698.18313;574.03568;336.19804;393.30015;355.696;458.31393;621.26545;523.51177;254.02832;781.88809;945.27336;865.58451;315.88534;209.50655;345.32655;411.38647;587.42048;539.4425;1300.1374;203.77661;348.95478;295.72171;865.58451;233.18233;359.80254;378.90145;462.29716;1158.04508;269.35102;141.33964;406.07659;135.48897;183.56203;297.85073;177.22127;495.45301;83.87434;23.49162;244.30602;42.14424;100.06193;68.99277;15.70331;80.65967;28.7925;93.86583;92.98502;110.68496;14.14489;51.15456;180.32418;114.27433;78.81242;155.91525;66.47596;35.14955;34.17494
 Çimento Cam Seramik ve Toprak Ürünleri;?ANLIURFA;1748.50075;913.55728;987.39155;1593.21777;857.30413;1122.53337;2328.60206;1072.14186;3002.88637;2535.04522;1949.49476;1583.0066;2942.08501;1405.60218;2142.53726;1451.57909;1340.28797;1423.19869;1141.07066;951.44773;1835.60987;1732.43413;1178.18272;897.67116;538.61361;757.73327;1235.35278;883.40638;801.8982;656.72122;954.34273;1183.09288;732.18193;1043.87759;1322.11132;844.33344;527.2129;766.77308;979.08009;495.83282;505.43833;386.85184;487.08184;1001.54059;1385.03255;1439.24366;1404.35035;726.60342;945.852;851.03083;724.58469;840.7594;555.68469;500.87964;718.03453;1247.46643;1088.05581;883.2058;1303.80069;580.84476;706.06289;909.02399;1248.70728;1616.12644;1295.78766
 Demir ve Demir D??? Metaller ;?ANLIURFA;186.28035;159.49491;197.5363;73.11038;26.1149;174.90556;185.42479;81.06541;295.34678;296.03535;175.34338;317.80422;151.3888;301.21539;187.36549;240.40051;81.36341;261.22462;288.31241;221.61946;147.10771;319.25942;184.54125;355.10233;73.19006;135.40221;25.3018;102.54146;107.25166;66.29587;221.61946;83.94606;214.22209;10.66148;103.12616;80.05084;58.517;55.89361;6.14664;60.16255;39.67314;86.0769;53.7133;59.0381;141.9079;158.80306;281.89799;86.9882;163.18335;34.70522;155.05671;113.60398;105.00921;114.34712;72.98751;253.45764;181.81716;26.3681;205.91798;164.50021;115.38928;118.71608;113.30295;301.43139;95.90716
 Deri ve Deri Mamulleri ;?ANLIURFA;278.51679;114.53029;92.20474;4.24498;8.26126;18.44009;20.2817;12.77915;12.62815;22.02348;19.75711;2.57199;31.56613;38.56648;0.69332;1.50596;2.56163;2.78675;7.55935;9.42981;4.67657;13.48802;12.09365;22.27921;18.32289;20.26261;9.17349;9.84522;6.59734;7.1032;9.42981;7.15249;216.19927;38.00524;82.42235;51.89331;5.10301;12.68189;37.12164;42.63359;23.58888;23.21518;27.24178;24.56315;2.67768;1.50812;4.07418;1;137.84038;2.10756;2.33741;52.37495;62.48666;12.11811;9.59616;2.12136;8.41444;24.67239;5.75761;12.4412;8.62524;0;1.68992;0.04176;8.62503
 Di?er Sanayi Ürünleri;?ANLIURFA;176.64727;80.61902;50.67173;48.95939;21.66289;224.72647;23.30098;119.63121;44.73238;65.75569;72.51735;145.03437;6.59876;8.17684;0.85086;174.38374;105.27263;38.04286;106.56881;90.18748;153.50064;20.84774;48.64892;172.54232;55.67656;0.31502;0.22999;270.25758;35.29935;86.6838;90.18748;117.0896;53.55554;23.3515;96.86596;1.86859;13.84408;2.16982;0.89592;0.65725;0.18593;0.00184;0.44896;0.00749;0;0;0.02693;0.01779;0;0;0.65067;0.74418;2.29775;0.29884;0;1.06454;0.24082;1.41709;0.14528;2.62956;2.05581;0.68979;3.24484;0.21977;0.91156
 F?nd?k ve Mamulleri ;?ANLIURFA;0;0;0;0;0.22447;0;0;0.02327;0.06809;46.99852;0;0.8129;0;0;14.66955;0;1.96553;62.40775;0;0;7.78719;0;0;33.13929;0;0;17.49007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00807;0.3354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5503;0;0
 Hal? ;?ANLIURFA;56.73517;1.33821;86.81511;95.95092;4.85384;56.44788;18.34642;33.03392;67.18656;7.72056;4.20362;49.76615;7.4927;140.96144;156.00933;0.87005;28.75992;7.49024;30.37518;84.06794;2.24386;2.34655;5.85431;7.09076;3.51777;4.05609;0.74804;1.48951;4.93754;7.07156;84.06794;5.62634;1.78193;1.27342;9.59333;0.2551;0.05773;0;0.89246;8.6016;68.78975;19.12375;2.56021;9.75247;0.92767;0.31692;3.30732;4.56628;1.18449;2.041;0.14667;0;3.67718;0;9.52925;4.2685;19.62229;3.74388;0.06226;15.2658;0;0;0;0;30.46241
 Haz?rgiyim ve Konfeksiyon ;?ANLIURFA;431.86501;321.78027;262.33847;70.86033;150.59616;271.08893;385.99749;148.94037;219.99443;132.4297;72.52643;223.30388;168.52509;251.98017;174.21637;53.98417;66.44398;58.60261;42.74764;99.86507;45.04552;214.87546;508.3117;414.94158;368.69612;109.66923;49.64007;434.23363;273.83959;751.16936;99.86507;285.78488;186.72141;750.01761;1573.03721;4858.54156;1783.22946;337.26002;181.56345;387.53288;260.67689;275.15256;515.41394;410.14549;224.49298;91.97747;174.07698;143.15606;452.75431;531.60859;387.41199;502.84263;305.98661;391.17651;78.03483;189.54505;194.70339;131.93199;182.96038;328.47404;242.05908;72.5538;91.06276;88.33028;75.95903
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;?ANLIURFA;1075.66179;992.30223;796.46653;279.96126;527.13997;825.34399;653.94207;658.81152;921.32203;774.62785;366.263;1200.6058;864.35727;724.12824;972.74148;510.23316;251.86801;4039.55525;1640.62599;1032.9724;690.65397;329.97141;139.53828;411.7587;234.84087;346.7154;591.98401;667.88209;511.98543;520.70943;1032.9724;337.92864;581.00226;333.26256;790.55019;940.03186;422.38007;477.46965;365.88377;175.3888;660.61105;233.16098;450.07797;567.15169;375.76076;238.17427;472.32683;298.52959;287.85192;434.16874;610.48937;433.55569;300.91694;380.31164;821.98887;511.23485;123.49467;1283.42078;645.58353;508.82164;526.15497;415.50033;419.79688;654.10198;837.61702
 ?klimlendirme Sanayii;?ANLIURFA;1910.64157;1705.36766;3377.22541;2675.9904;2710.94774;3723.61297;3847.14092;2857.89903;2440.86639;1906.12499;2837.88294;2158.09817;1015.49879;2161.33627;2810.41903;2273.92381;1107.07789;2944.23493;2407.3715;1623.8747;1950.78563;1309.591;1464.23437;1293.10051;1676.60078;1632.45931;1986.78359;1779.8376;1710.71006;2958.99739;1623.8747;1726.93402;1217.04417;937.98185;761.91264;589.50792;963.88758;1983.18667;1281.2789;880.29412;1033.97856;1185.21184;2140.88075;1921.96748;1157.40132;807.62204;1338.55335;459.0932;1401.95056;1435.40723;1095.42222;980.21108;1217.89402;770.40552;1456.16942;1450.5188;1115.72486;731.16033;1040.80711;944.55131;591.94183;1274.84218;2184.88046;1568.81487;1715.9612
 Kimyevi Maddeler ve Mamulleri  ;?ANLIURFA;978.53339;856.88742;1435.24288;1147.16245;1021.89174;1288.66752;1282.98569;512.30831;1492.57831;1533.3834;1573.62035;1188.95124;1186.38936;1456.29267;952.41372;478.34728;457.95487;1271.2504;765.28657;575.39476;962.28851;668.71191;822.1948;970.64412;818.55305;350.93042;498.25509;550.70313;1404.68;612.67679;575.39476;1878.01281;662.48367;949.76341;421.95928;535.71731;938.9601;300.17289;568.62454;472.22448;599.98805;492.19533;1662.39306;600.70686;790.675;529.06794;543.63897;457.76976;661.65241;557.3551;922.33641;737.10306;469.20893;816.2752;693.99055;912.20867;635.37497;850.98631;747.5155;599.27962;547.23644;551.85282;771.89926;472.663;1005.02255
 Kuru Meyve ve Mamulleri  ;?ANLIURFA;361.65022;345.99245;237.43281;493.59928;331.45946;325.76672;282.16331;369.83075;148.26063;183.94565;0.78605;210.08716;171.1872;318.26982;463.70684;297.77179;187.64735;389.78764;246.21223;276.28093;698.27208;37.90392;3.15304;85.98121;0;92.6666;121.84438;164.98888;4.175;116.65712;276.28093;18.08533;12.65995;0;0;22;55.03959;65.78376;17.595;3.16594;5.325;2.18;0;0;16.03524;154.1643;1.71897;0;0;0;0;47.30757;113.52591;67.48384;0;0;0;0;0;2.78;4.62855;0;0.28781;0;0
 Madencilik Ürünleri;?ANLIURFA;34.67161;33.81337;87.06343;57.79238;29.61241;48.81608;126.84893;103.00971;64.80817;69.59787;13.43651;7.89038;52.34584;169.7494;97.46581;55.49369;65.00985;83.62468;104.96897;72.0539;51.86332;16.45023;21.9171;68.83902;55.71783;49.35767;45.29711;80.07385;57.55544;49.85383;72.0539;80.38699;3.90666;8.79085;6.63836;10.55559;348.79718;0;9.95302;0.1026;9.74876;18.98014;28.71568;5.93346;45.17783;23.3836;97.43179;16.10955;17.66894;0.67413;0;0;0;4.07538;1.6216;32.1346;0;77.6216;11.13331;117.9027;3.08681;32.58659;5.74066;11.57744;11.79387
 Makine ve Aksamlar?;?ANLIURFA;2131.55611;2212.85044;2503.16955;1603.77416;2381.25529;2493.4146;2526.26369;2316.77743;2267.60134;3466.63888;1521.13394;1729.34279;2256.0541;2376.3543;2208.97474;2438.23527;1209.28473;1474.00081;1417.16304;1628.62249;1716.23892;1775.91779;1073.49744;1233.71459;2108.63201;2373.12397;1971.29643;1616.69079;1656.45686;1269.04203;1628.62249;1274.42339;1790.11324;1435.59381;2014.14968;1825.52956;2097.0896;1908.69742;2786.98253;2073.88001;2119.82739;1892.15741;1299.56547;1621.03976;1740.04582;1176.68744;1196.97389;809.85271;1397.59412;1868.40271;2207.25912;1381.49754;1761.67817;1432.13598;685.36956;872.45065;1537.71779;1748.14487;1356.90741;1224.60793;2594.88859;1292.04489;1018.04598;872.32558;1372.28678
 Meyve Sebze Mamulleri ;?ANLIURFA;116.35263;67.71082;163.83847;4.81177;269.36808;364.37554;207.87773;170.99652;355.78468;154.00558;41.94303;81.71276;140.04712;118.95377;113.69837;82.80922;118.85548;79.59663;198.99101;163.208;270.23873;119.40343;92.87676;180.23575;104.14535;119.00611;136.97917;23.54774;32.06434;40.87676;163.208;137.17648;55.14837;70.61518;88.57583;73.57759;84.01154;59.85136;28.22146;88.50764;187.70486;79.25524;144.21988;125.48002;65.19446;39.75612;13.21012;2.8604;90.6619;90.87851;32.58078;92.87962;0;44.1966;64.41623;41.9175;46.32365;0.89409;29.6588;39.98237;47.01664;15.83829;71.53143;50.26;74.57978
 Mücevher;?ANLIURFA;0;0;0.06888;1.90378;0;0;0;0;0;0;0;0;0.14462;0.03875;0.15107;0;0.01082;0.27476;0;0.81528;0.46555;0;0;0;0;0.02482;0;0;5.496;0;0.81528;0;0;0.15;0.0024;0.02;0;0;0;0.00594;0.27216;0.32142;0.00745;0.00237;0.00922;0;0;0;0;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;296.01135;0
 Otomotiv Endüstrisi;?ANLIURFA;1394.31367;1132.07012;453.311;242.17566;569.73842;480.03559;340.40828;301.81693;434.88684;476.57958;508.08112;332.73326;703.77889;859.54307;599.9609;446.54885;259.8314;430.56406;431.40208;902.09836;439.98815;463.60264;325.78423;552.09319;586.57197;804.92551;285.63097;315.7069;180.74517;515.86947;902.09836;606.33594;715.83075;474.15618;242.76649;603.1673;438.45192;815.75883;286.08436;737.81231;470.36275;158.20002;295.11922;282.2421;459.05436;357.91011;432.22109;415.52991;1423.01683;1050.60614;587.62811;738.08894;891.97354;354.31044;530.36694;391.94757;858.5809;229.41751;236.66928;450.94429;789.35472;644.02202;513.23609;515.58357;342.77485
 Su Ürünleri ve Hayvansal Mamuller;?ANLIURFA;1975.69587;1724.94822;986.96486;954.49425;150.84682;405.8879;1207.39967;1192.00921;1463.83577;788.71962;1265.62019;713.96503;712.60315;1202.95867;1616.98791;1374.96017;179.57189;598.84479;276.11223;236.34306;297.54511;291.08675;315.51836;186.54158;286.11412;95.02235;60.7166;0.51239;0;4.16735;236.34306;13.87;0;0;0;0;0;0.05493;6;0;0;77.18532;444.23577;72.10098;75.97532;0;5;0;0;0;17.5;0;10;0;7.32033;7.70688;93.96591;26.65883;0;0;0.81937;0;0.46382;139.92;0.72179
 Tekstil ve Hammaddeleri;?ANLIURFA;1350.86822;1903.75526;588.67117;47.68682;2323.15963;5638.99043;10237.13016;3911.30898;816.1328;429.47485;1437.98039;348.82138;3361.41714;60.12989;1251.77236;2534.81484;1810.09885;2936.32656;1338.87817;2872.31119;627.08503;148.69989;401.60999;727.96827;2437.08745;326.27534;4460.86342;3203.07203;321.89075;669.2292;2872.31119;270.76792;198.67957;201.97236;1073.66686;300.33789;178.79605;44.98734;61.97746;538.76891;811.07891;357.23644;2311.28599;678.89008;736.02534;1267.79203;873.79726;234.82264;1020.74923;1635.32132;836.84481;1840.03808;1577.33036;1206.96652;2555.77311;628.41913;591.54225;414.33935;495.56357;1948.22503;773.39375;2499.55798;2614.77542;3962.43509;2694.58901
 Ya? Meyve ve Sebze  ;?ANLIURFA;59.90642;240.07904;374.85549;155.46362;223.79294;199.04166;63.78476;107.54936;104.71635;52.20004;74.10947;56.09158;117.59064;122.08556;14.80287;96.07958;182.5699;135.99482;140.86366;183.10864;98.70843;18.06111;29.76155;117.67241;74.98228;8.59895;58.24822;86.90139;123.93219;68.38033;183.10864;122.64491;5.3;0.467;15.23362;40.07282;0.013;0;91.81839;8.13363;28.59357;212.69934;74.57066;109.1455;55.12891;0;36.59655;118.83979;173.65513;54.18475;107.2182;194.65991;598.58266;758.49376;1139.89345;1188.59735;1126.03927;1182.56214;876.97338;1342.29401;2422.10914;1671.49634;1428.16862;2790.33545;2588.43306
 Zeytin ve Zeytinya?? ;?ANLIURFA;0;27.35413;0;0;0;59.9325;5.9273;0;3.49431;4.50245;111.37897;2.67072;0;30.86022;4.71876;16.07449;16.75739;0;0;0;0.5659;13.47008;0;0;8.9219;0;0;0;0;0;0;6.14387;0;0;0;0;0;0;0;10.35958;1.18485;0;0;0;0;0;0;0;0;0;26.52;0;0;29.9;0;0;4.806;0;0;0;0;0;0;0;0
TOPLAM;?ANLIURFA;23907.86965;20133.4896;20078.18431;13131.49405;18185.72385;27294.25216;31852.71688;24807.7549;22435.99143;22371.48843;20117.5784;18752.13382;19529.36531;18717.52634;21595.47963;18851.54611;11445.57509;22566.91492;15604.2844;16069.31167;14660.29014;10880.00738;9887.6657;12006.97277;14122.3677;11974.70212;15907.61785;12831.69672;10328.62009;13090.43637;16072.20667;13400.31931;10275.93025;8814.55629;11489.8084;14756.96659;10460.15919;9266.61673;9113.07435;8313.82392;9807.72823;9222.4868;15505.77409;12690.97929;11246.33989;9619.8922;11054.40529;5939.57976;12376.44464;12189.7838;11278.21097;10420.0616;10309.28793;9190.25895;14135.08719;12732.09566;11512.26179;11009.79589;10079.30029;11292.92706;11941.9712;11505.3686;12806.43642;15695.85054;14624.6149
 Çelik;?IRNAK;4678.89198;2195.87161;3290.26789;1731.91494;7017.67254;7901.76411;4266.45612;7350.18356;12738.44498;10799.92783;11943.25754;8325.3483;11174.68627;6514.1985;6185.39783;8041.51388;7700.54635;3915.14422;3265.7952;7887.11688;8494.02183;8613.54727;7840.13786;14106.93586;17311.5829;11805.62854;13069.70048;5323.83398;6638.98497;15070.90076;7887.11688;11082.78952;8236.83047;9118.02107;5730.23866;7785.75337;3221.74252;1535.36788;185.74952;4406.65084;3793.36632;4535.17165;5936.52421;5496.40897;6309.31322;5932.54051;3751.44973;4224.00414;3927.51749;4846.19388;4774.73725;2525.19138;753.44126;699.91909;6738.15109;2935.2504;6884.27346;5539.21515;8150.43014;8937.30495;11539.43219;3539.18699;7606.83224;7455.38586;6438.1833
 Çimento Cam Seramik ve Toprak Ürünleri;?IRNAK;5714.90682;2454.01611;2940.20604;1796.3423;2276.43135;2597.1329;2976.51467;3181.05614;2708.13935;2565.1313;2000.81349;2889.5002;3170.34978;2727.7038;2899.96666;1959.26076;1558.5167;2678.02371;3108.28219;2130.92955;2831.88958;2667.56891;2527.25242;2278.39388;1807.36946;2720.45896;2873.70104;2206.4717;2296.4775;2668.44496;2130.92955;2171.07871;1980.03959;1578.62219;1810.41781;1884.81694;1909.95922;1311.42;548.68214;1291.63433;1503.86934;2184.21709;2353.73519;1883.61801;1792.22984;1705.3522;1973.29545;1387.17747;2032.8729;1389.07353;1257.40877;1304.53789;1075.95477;809.23415;1508.27729;1606.45348;2114.82955;1441.48237;1894.30336;1119.36607;1777.02067;1595.7909;1667.53091;1160.64341;1070.54495
 Demir ve Demir D??? Metaller ;?IRNAK;1678.03553;781.59544;1699.94768;2384.97337;1537.96727;1122.92184;1364.97573;1243.37969;1285.31004;661.53487;754.84133;614.48049;694.81225;428.26204;595.46107;1432.09877;781.2681;1410.59226;1292.9629;882.50073;641.25878;520.66854;369.45649;1033.42716;745.20851;736.16885;590.93764;605.21463;861.39453;654.33754;882.50073;340.86761;898.18166;407.61832;675.2973;168.19652;267.10182;144.54886;99.22859;170.46652;101.21912;104.4476;257.77324;298.83066;299.25692;155.74707;82.04729;48.92504;212.07999;196.32411;124.387;131.12614;126.38456;144.68923;91.09767;193.41383;82.9939;67.53557;64.92515;111.9047;367.3976;208.48924;267.48081;426.97731;106.1
